Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
56,00:00:02.294,0.3365614149305556,0.3394097222222222,0.2802463107638889,0.3900282118055556
57,00:00:02.336,0.47771086516203703,0.4736870659722222,0.4391547309027778,0.5202907986111112
58,00:00:02.377,0.5205801504629629,0.5412055121527778,0.4651150173611111,0.555419921875
59,00:00:02.419,0.8905888310185185,0.8899468315972222,0.8620876736111112,0.9197319878472222
60,00:00:02.461,0.7261555989583334,0.6429036458333334,0.759765625,0.7757975260416666
61,00:00:02.502,1.262134693287037,1.2467990451388888,1.1861436631944444,1.3534613715277777
62,00:00:02.544,1.1384729456018519,1.3122287326388888,0.9237196180555556,1.1794704861111112
63,00:00:02.586,1.058666087962963,1.0148654513888888,1.0517306857638888,1.1094021267361112
64,00:00:02.628,0.9235297309027778,0.9205457899305556,0.9057888454861112,0.9442545572916666
65,00:00:02.669,1.3625217013888886,1.5166829427083333,1.2386610243055556,1.3322211371527777
66,00:00:02.711,0.8614275896990741,0.80419921875,0.8914388020833334,0.8886447482638888
67,00:00:02.753,1.3957971643518519,1.4699978298611112,1.3299696180555556,1.3874240451388888
68,00:00:02.794,1.0146755642361112,1.1023220486111112,0.96240234375,0.9793023003472222
69,00:00:02.836,1.6189778645833333,1.8485243055555556,1.5130750868055556,1.4953342013888888
70,00:00:02.878,1.0517578125,1.1726345486111112,1.0645887586805556,0.9180501302083334
71,00:00:02.920,1.3598813657407407,1.6785481770833333,1.2992078993055556,1.1018880208333333
72,00:00:02.961,0.8821614583333334,0.9664442274305556,0.9271647135416666,0.7528754340277778
73,00:00:03.003,1.1870750144675926,1.2491590711805556,1.2743055555555556,1.0377604166666667
74,00:00:03.045,0.921875,1.1233723958333333,0.8673502604166666,0.77490234375
75,00:00:03.086,0.9298412181712964,0.9108344184027778,1.0467664930555556,0.8319227430555556
76,00:00:03.128,0.9048394097222223,1.0836046006944444,0.8552517361111112,0.7756618923611112
77,00:00:03.170,0.9737684461805555,1.0055881076388888,1.005126953125,0.9105902777777778
78,00:00:03.212,0.7704264322916666,0.7606336805555556,0.79150390625,0.7591417100694444
79,00:00:03.253,0.9764630353009259,0.9424913194444444,1.0449761284722223,0.9419216579861112
80,00:00:03.295,1.2506058304398149,1.0582682291666667,1.2380913628472223,1.4554578993055556
81,00:00:03.337,1.0734592013888888,1.1676161024305556,1.0036078559027777,1.0491536458333333
82,00:00:03.378,0.6398744936342593,0.64697265625,0.5987413194444444,0.6739095052083334
83,00:00:03.420,0.8599537037037037,0.8197157118055556,0.8505588107638888,0.9095865885416666
84,00:00:03.462,1.0343062789351853,1.3309733072916667,0.7883572048611112,0.9835883246527778
85,00:00:03.503,0.9631890190972222,1.2163357204861112,0.8036566840277778,0.8695746527777778
86,00:00:03.545,0.5616590711805555,0.6427408854166666,0.448486328125,0.59375
87,00:00:03.587,0.5511338975694445,0.5083279079861112,0.5290256076388888,0.6160481770833334
88,00:00:03.629,0.6702654803240741,0.7960883246527778,0.5504828559027778,0.6642252604166666
89,00:00:03.670,0.7351255063657408,0.7230360243055556,0.7710503472222222,0.7112901475694444
90,00:00:03.712,0.5840657552083334,0.6562228732638888,0.5211859809027778,0.5747884114583334
91,00:00:03.754,0.7480287905092592,0.7601725260416666,0.7571072048611112,0.726806640625
92,00:00:03.795,0.8503689236111112,0.8686794704861112,0.8506673177083334,0.8317599826388888
93,00:00:03.837,1.0926468460648147,1.0595431857638888,1.1806911892361112,1.0377061631944444
94,00:00:03.879,0.8446723090277777,0.8974066840277778,0.8177354600694444,0.8188747829861112
95,00:00:03.921,1.0047562210648147,0.9674479166666666,1.0920138888888888,0.9548068576388888
96,00:00:03.962,0.7729220920138888,0.6964789496527778,0.9023980034722222,0.7198893229166666
97,00:00:04.004,1.5279134114583333,1.7549099392361112,1.4762641059027777,1.3525661892361112
98,00:00:04.046,0.9188910590277777,0.8880479600694444,1.0419108072916667,0.8267144097222222
99,00:00:04.087,1.3003924334490742,1.3369411892361112,1.3797743055555556,1.1844618055555556
100,00:00:04.129,0.9054994936342592,0.9794379340277778,0.9109700520833334,0.8260904947916666
101,00:00:04.171,1.2352882667824074,1.4188096788194444,1.2088487413194444,1.0782063802083333
102,00:00:04.213,0.783230251736111,0.83251953125,0.7921549479166666,0.7250162760416666
103,00:00:04.254,1.1841905381944444,1.3183322482638888,1.1442057291666667,1.0900336371527777
104,00:00:04.296,0.9085919415509259,0.6784125434027778,1.0003255208333333,1.0470377604166667
105,00:00:04.338,1.2333351417824074,0.9627821180555556,1.3805067274305556,1.3567165798611112
106,00:00:04.379,1.0220992476851851,1.08642578125,0.8913031684027778,1.0885687934027777
107,00:00:04.421,0.991482204861111,0.9914279513888888,0.9293348524305556,1.0536838107638888
108,00:00:04.463,0.988742404513889,1.2476942274305556,0.7517903645833334,0.9667426215277778
109,00:00:04.504,0.7461751302083334,0.7878146701388888,0.6887478298611112,0.761962890625
110,00:00:04.546,0.8173195167824074,0.9635959201388888,0.6426866319444444,0.8456759982638888
111,00:00:04.588,0.8442021122685185,0.8388400607638888,0.8008897569444444,0.8928765190972222
112,00:00:04.630,0.5775734230324074,0.5091145833333334,0.5914713541666666,0.6321343315972222
113,00:00:04.671,0.988037109375,1.2664116753472223,0.7788357204861112,0.9188639322916666
114,00:00:04.713,0.4100658275462963,0.3499620225694444,0.4587944878472222,0.4214409722222222
115,00:00:04.755,0.8974157262731483,0.934326171875,0.8362630208333334,0.9216579861111112
116,00:00:04.796,0.630814163773148,0.708984375,0.5443522135416666,0.6391059027777778
117,00:00:04.838,1.038501880787037,1.3050944010416667,0.8349880642361112,0.9754231770833334
118,00:00:04.880,0.724880642361111,0.8674045138888888,0.6292588975694444,0.677978515625
119,00:00:04.922,1.045970775462963,1.1904296875,0.89013671875,1.0573459201388888
120,00:00:04.963,0.7168420862268517,0.7401529947916666,0.6810980902777778,0.7292751736111112
121,00:00:05.005,1.032154224537037,1.2757432725694444,0.8588053385416666,0.9619140625
122,00:00:05.047,0.7116518373842592,0.7626681857638888,0.6638726128472222,0.7084147135416666
123,00:00:05.088,1.1727068865740742,1.3639322916666667,1.0422092013888888,1.1119791666666667
124,00:00:05.130,0.9011140046296297,0.9359266493055556,0.8782823350694444,0.8891330295138888
125,00:00:05.172,1.8424569589120372,1.5955132378472223,1.9791666666666667,1.9526909722222223
126,00:00:05.214,1.0892560040509258,1.2112087673611112,1.0917154947916667,0.96484375
127,00:00:05.255,1.5015823929398149,1.6660427517361112,1.4669325086805556,1.3717719184027777
128,00:00:05.297,0.8819534866898149,0.9402126736111112,0.8664822048611112,0.8391655815972222
129,00:00:05.339,5.584129050925925,9.083794487847221,2.4134114583333335,5.255181206597222
130,00:00:05.380,0.6550021701388888,0.7853190104166666,0.5962185329861112,0.5834689670138888
131,00:00:05.422,0.8783275462962963,1.0434299045138888,0.7365993923611112,0.8549533420138888
132,00:00:05.464,0.45220269097222215,0.4502495659722222,0.4793565538194444,0.427001953125
133,00:00:05.505,0.9341724537037037,1.003662109375,0.8681369357638888,0.9307183159722222
134,00:00:05.547,0.6967321325231483,0.7305501302083334,0.6744520399305556,0.6851942274305556
135,00:00:05.589,0.8864384403935185,0.9082573784722222,0.8790690104166666,0.8719889322916666
136,00:00:05.631,0.6642795138888888,0.7879774305555556,0.5674370659722222,0.6374240451388888
137,00:00:05.672,0.6453812210648149,0.7093370225694444,0.6150716145833334,0.6117350260416666
138,00:00:05.714,0.40510163483796297,0.4466417100694444,0.3624945746527778,0.4061686197916667
139,00:00:05.756,0.6242404513888888,0.5673014322916666,0.6427951388888888,0.6626247829861112
140,00:00:05.797,0.6700032552083334,0.70263671875,0.6037868923611112,0.7035861545138888
141,00:00:05.839,0.7999403211805555,0.7076280381944444,0.8328450520833334,0.8593478732638888
142,00:00:05.881,0.641312210648148,0.6393500434027778,0.5880805121527778,0.6965060763888888
143,00:00:05.923,0.8152669270833334,0.7774522569444444,0.7813856336805556,0.886962890625
144,00:00:05.964,0.5736762152777778,0.5269368489583334,0.5755208333333334,0.6185709635416666
145,00:00:06.006,1.0017180266203702,1.1149359809027777,0.8429633246527778,1.0472547743055556
146,00:00:06.048,0.5085539641203703,0.431640625,0.5367567274305556,0.5572645399305556
147,00:00:06.089,0.7205765335648149,0.6965603298611112,0.7318793402777778,0.7332899305555556
148,00:00:06.131,0.5298484519675926,0.5047200520833334,0.52099609375,0.5638292100694444
149,00:00:06.173,0.7075918692129629,0.6733940972222222,0.6883138020833334,0.7610677083333334
150,00:00:06.215,0.46088324652777773,0.3832465277777778,0.4940592447916667,0.5053439670138888
151,00:00:06.256,0.7867657696759259,0.8420952690972222,0.7413736979166666,0.7768283420138888
152,00:00:06.298,0.9794108072916666,0.6257595486111112,1.0617133246527777,1.2507595486111112
153,00:00:06.340,0.8686885127314815,0.8401963975694444,0.8222927517361112,0.9435763888888888
154,00:00:06.381,0.8894856770833334,1.1746961805555556,0.5933973524305556,0.9003634982638888
155,00:00:06.423,0.7204499421296297,0.9081759982638888,0.5711534288194444,0.6820203993055556
156,00:00:06.465,0.6812065972222222,0.8870171440972222,0.524658203125,0.6319444444444444
157,00:00:06.506,0.716769748263889,0.9447699652777778,0.5984971788194444,0.6070421006944444
158,00:00:06.548,0.5312952112268519,0.6693793402777778,0.4512532552083333,0.4732530381944444
159,00:00:06.590,0.7213632089120371,0.9322916666666666,0.6139322916666666,0.6178656684027778
160,00:00:06.632,0.6824363425925926,0.8352864583333334,0.5771755642361112,0.6348470052083334
161,00:00:06.673,1.1480577256944444,1.3313802083333333,1.0231119791666667,1.0896809895833333
162,00:00:06.715,0.7463921440972222,0.7509494357638888,0.7325846354166666,0.7556423611111112
163,00:00:06.757,1.2488968460648147,1.4339735243055556,1.1586642795138888,1.154052734375
164,00:00:06.798,0.9233940972222222,1.0424262152777777,0.8512641059027778,0.8764919704861112
165,00:00:06.840,1.6113462094907407,1.9303927951388888,1.4344618055555556,1.4691840277777777
166,00:00:06.882,1.2066062644675926,1.3385145399305556,1.1721733940972223,1.109130859375
167,00:00:06.924,1.9174895109953702,2.2902289496527777,1.7586534288194444,1.7035861545138888
168,00:00:06.965,1.435845269097222,1.4934624565972223,1.4084201388888888,1.4056532118055556
169,00:00:07.007,2.0656105324074074,2.188720703125,1.947021484375,2.0610894097222223
170,00:00:07.049,1.4504213686342593,1.4857042100694444,1.3747016059027777,1.4908582899305556
171,00:00:07.090,1.9441008391203702,2.020534939236111,1.87158203125,1.940185546875
172,00:00:07.132,1.39013671875,1.3428276909722223,1.4194064670138888,1.4081759982638888
173,00:00:07.174,2.218777126736111,2.4692925347222223,2.0048828125,2.182156032986111
174,00:00:07.216,1.3755696614583333,1.6784396701388888,1.1829155815972223,1.2653537326388888
175,00:00:07.257,1.677562572337963,1.739990234375,1.5983615451388888,1.6943359375
176,00:00:07.299,1.7246907552083333,2.0787489149305554,1.3812391493055556,1.7140842013888888
177,00:00:07.341,1.8619791666666667,2.0885145399305554,1.6695692274305556,1.8278537326388888
178,00:00:07.382,1.313548900462963,1.5446234809027777,1.134033203125,1.2619900173611112
179,00:00:07.424,2.2648021556712963,2.7020670572916665,2.0880262586805554,2.0043131510416665
180,00:00:07.466,2.0297128182870368,2.5224066840277777,1.8688693576388888,1.6978624131944444
181,00:00:07.507,2.4013219762731484,2.9285481770833335,2.5135633680555554,1.7618543836805556
182,00:00:07.549,1.7930682146990742,2.4037000868055554,1.55810546875,1.4173990885416667
183,00:00:07.591,2.4408817997685186,2.9252387152777777,2.4708930121527777,1.926513671875
184,00:00:07.633,1.9500777633101851,2.2726236979166665,1.9462348090277777,1.6313747829861112
185,00:00:07.674,2.2006112557870368,2.4683430989583335,2.1764051649305554,1.9570855034722223
186,00:00:07.716,2.086534288194444,2.367431640625,2.0466851128472223,1.8454861111111112
187,00:00:07.758,2.6908456307870368,2.71728515625,3.022189670138889,2.3330620659722223
188,00:00:07.799,2.5154351128472228,2.71435546875,2.4732259114583335,2.3587239583333335
189,00:00:07.841,3.403935185185185,3.6212293836805554,3.6887749565972223,2.9018012152777777
190,00:00:07.883,2.684995298032407,2.8041449652777777,2.8390028211805554,2.411838107638889
191,00:00:07.925,3.1340784143518516,3.263210720486111,3.2049696180555554,2.934054904513889
192,00:00:07.966,2.0395688657407405,1.9842664930555556,2.1012369791666665,2.033203125
193,00:00:08.008,3.787489149305556,4.260986328125,3.8492024739583335,3.2522786458333335
194,00:00:08.050,2.483913845486111,2.797607421875,2.4865180121527777,2.1676161024305554
195,00:00:08.091,2.6869393807870368,2.7268880208333335,2.7809516059027777,2.552978515625
196,00:00:08.133,3.0365758825231475,3.5030653211805554,3.0997992621527777,2.506863064236111
197,00:00:08.175,3.1431477864583335,3.3983018663194446,3.2372504340277777,2.7938910590277777
198,00:00:08.217,2.6477231626157405,3.1583387586805554,2.4156629774305554,2.369167751736111
199,00:00:08.258,3.8522497106481484,4.228868272569445,4.101671006944445,3.2262098524305554
200,00:00:08.300,2.966091579861111,3.2251790364583335,3.03271484375,2.640380859375
201,00:00:08.342,3.7009006076388893,4.575954861111111,3.3001030815972223,3.2266438802083335
202,00:00:08.383,3.4753327546296298,3.6732313368055554,3.7142198350694446,3.038547092013889
203,00:00:08.425,4.30956127025463,4.75244140625,4.452202690972222,3.7240397135416665
204,00:00:08.467,3.1560962818287037,4.07275390625,2.6174858940972223,2.778049045138889
205,00:00:08.508,3.5423990885416665,4.1181640625,3.435031467013889,3.074001736111111
206,00:00:08.550,3.2966399016203702,3.936306423611111,3.1878526475694446,2.7657606336805554
207,00:00:08.592,3.162841796875,3.668972439236111,3.035427517361111,2.7841254340277777
208,00:00:08.634,3.219599971064815,3.766628689236111,3.2445203993055554,2.6476508246527777
209,00:00:08.675,3.8559660734953707,4.884928385416667,3.5413682725694446,3.1416015625
210,00:00:08.717,2.6188512731481484,3.1662055121527777,2.4134928385416665,2.27685546875
211,00:00:08.759,3.8195710358796298,4.546630859375,3.765597873263889,3.146484375
212,00:00:08.800,2.9374547887731484,3.4689398871527777,3.0020073784722223,2.3414171006944446
213,00:00:08.842,4.086362485532407,4.684950086805555,4.144558376736111,3.4295789930555554
214,00:00:08.884,3.217475043402778,3.977756076388889,3.018527560763889,2.6561414930555554
215,00:00:08.926,3.724464699074074,3.99267578125,3.985866970486111,3.194851345486111
216,00:00:08.967,2.810302734375,3.4156901041666665,2.567599826388889,2.4476182725694446
217,00:00:09.009,4.112150969328703,5.090901692708333,3.9420301649305554,3.3035210503472223
218,00:00:09.051,3.304081669560185,3.7588704427083335,3.4893391927083335,2.664035373263889
219,00:00:09.092,3.9822771990740744,4.594292534722222,3.9961751302083335,3.3563639322916665
220,00:00:09.134,3.6349826388888893,4.64990234375,3.2173936631944446,3.0376519097222223
221,00:00:09.176,3.6728515625,3.942898220486111,3.9180501302083335,3.1576063368055554
222,00:00:09.218,3.066035517939815,3.6955023871527777,2.7005208333333335,2.8020833333333335
223,00:00:09.259,3.869077329282408,4.702121310763889,3.6036241319444446,3.301486545138889
224,00:00:09.301,3.1784215856481475,3.532497829861111,3.3214789496527777,2.6812879774305554
225,00:00:09.343,4.287887008101852,4.988362630208333,4.1328125,3.7424858940972223
226,00:00:09.384,3.3093623408564814,4.189968532986111,2.8865831163194446,2.851535373263889
227,00:00:09.426,3.655029296875,4.1015625,3.8492838541666665,3.0142415364583335
228,00:00:09.468,2.685329861111111,3.3113878038194446,2.4010145399305554,2.3435872395833335
229,00:00:09.509,2.8525571469907405,3.388671875,2.6558973524305554,2.5131022135416665
230,00:00:09.551,2.536603009259259,2.777560763888889,2.5719672309027777,2.260281032986111
231,00:00:09.593,3.574399594907407,3.9925130208333335,3.6061469184027777,3.124538845486111
232,00:00:09.635,2.5301106770833335,3.068820529513889,2.2620713975694446,2.2594401041666665
233,00:00:09.676,3.1526059751157405,3.6601019965277777,3.0763617621527777,2.7213541666666665
234,00:00:09.718,2.5730342158564814,3.117404513888889,2.3329535590277777,2.2687445746527777
235,00:00:09.760,3.1180284288194446,3.90771484375,2.792724609375,2.6536458333333335
236,00:00:09.801,2.3628472222222223,2.6937934027777777,2.3239203559027777,2.070827907986111
237,00:00:09.843,3.917173032407407,4.58203125,3.7018500434027777,3.4676378038194446
238,00:00:09.885,2.214961299189815,2.621365017361111,2.0552842881944446,1.9682345920138888
239,00:00:09.927,23.688856336805557,22.88080512152778,27.18679470486111,20.99896918402778
240,00:00:09.968,1.715910734953704,1.8554144965277777,1.8522135416666667,1.4401041666666667
241,00:00:10.010,2.987675419560185,3.1964518229166665,3.1223687065972223,2.6442057291666665
242,00:00:10.052,2.123797381365741,2.115966796875,2.3094618055555554,1.9459635416666667
243,00:00:10.093,3.027696397569444,3.015353732638889,3.2184516059027777,2.8492838541666665
244,00:00:10.135,2.0385290075231484,1.7342664930555556,2.2911783854166665,2.0901421440972223
245,00:00:10.177,2.9777922453703702,2.6360677083333335,3.1173502604166665,3.179958767361111
246,00:00:10.219,2.5326334635416665,2.462863498263889,2.4922417534722223,2.642795138888889
247,00:00:10.260,2.5718858506944446,2.328152126736111,2.794677734375,2.5928276909722223
248,00:00:10.302,2.015073423032408,1.8526475694444444,2.0638020833333335,2.1287706163194446
249,00:00:10.344,2.5350658275462963,2.2789442274305554,2.6513129340277777,2.6749403211805554
250,00:00:10.385,1.9947102864583333,1.9959852430555556,1.8743218315972223,2.1138237847222223
251,00:00:10.427,2.3024450231481484,1.996826171875,2.4556749131944446,2.454833984375
252,00:00:10.469,1.6799406828703702,1.6631673177083333,1.6192220052083333,1.7574327256944444
253,00:00:10.510,2.2169958043981484,2.0833062065972223,2.3289388020833335,2.238742404513889
254,00:00:10.552,1.7432635271990742,1.6293131510416667,1.7097981770833333,1.8906792534722223
255,00:00:10.594,2.2922182436342595,2.2095540364583335,2.207248263888889,2.4598524305555554
256,00:00:10.636,1.4949363425925926,1.4434407552083333,1.3861762152777777,1.6551920572916667
257,00:00:10.677,6.8110170717592595,10.252631293402779,3.6057942708333335,6.574625651041667
258,00:00:10.719,1.9620858651620372,1.6924370659722223,2.0718858506944446,2.1219346788194446
259,00:00:10.761,2.8450159143518516,2.747341579861111,2.9223090277777777,2.8653971354166665
260,00:00:10.802,2.1278211805555554,1.8913302951388888,2.283230251736111,2.2089029947916665
261,00:00:10.844,2.6073857060185186,2.3201497395833335,2.7593315972222223,2.74267578125
262,00:00:10.886,2.0675907841435186,2.1085340711805554,2.0257975260416665,2.0684407552083335
263,00:00:10.928,2.8356210214120368,2.8548177083333335,2.9566786024305554,2.6953667534722223
264,00:00:10.969,2.3294180410879632,2.400119357638889,2.3123914930555554,2.2757432725694446
265,00:00:11.011,2.8058177806712963,2.530246310763889,3.0475260416666665,2.8396809895833335
266,00:00:11.053,2.2234067563657405,2.0782606336805554,2.3395182291666665,2.25244140625
267,00:00:11.094,2.45654296875,2.2355414496527777,2.6287434895833335,2.505343967013889
268,00:00:11.136,2.3081958912037037,2.4822591145833335,2.065700954861111,2.3766276041666665
269,00:00:11.178,2.915219907407408,3.037624782986111,2.8953450520833335,2.8126898871527777
270,00:00:11.220,2.169243706597222,2.311252170138889,2.1051432291666665,2.091335720486111
271,00:00:11.261,2.4587854456018516,2.4275716145833335,2.4190538194444446,2.5297309027777777
272,00:00:11.303,1.7520164207175926,1.6251627604166667,1.7456868489583333,1.8851996527777777
273,00:00:11.345,2.3315610532407405,2.1146375868055554,2.422634548611111,2.4574110243055554
274,00:00:11.386,1.889350043402778,1.7249077690972223,1.9276529947916667,2.0154893663194446
275,00:00:11.428,2.636646412037037,2.229763454861111,3.0143500434027777,2.6658257378472223
276,00:00:11.470,1.6571361400462965,1.594482421875,1.5916612413194444,1.7852647569444444
277,00:00:11.511,1.89794921875,1.5847710503472223,2.036648220486111,2.0724283854166665
278,00:00:11.553,1.2623878761574072,1.1748860677083333,1.2114529079861112,1.4008246527777777
279,00:00:11.595,1.4234483506944446,1.212646484375,1.5503200954861112,1.5073784722222223
280,00:00:11.637,1.1546856915509258,1.149169921875,1.1612413194444444,1.1536458333333333
281,00:00:11.678,1.4524558738425926,1.4412163628472223,1.5384114583333333,1.3777398003472223
282,00:00:11.720,1.2223849826388888,1.1175130208333333,1.29736328125,1.2522786458333333
283,00:00:11.762,1.749050564236111,1.6820746527777777,1.8255750868055556,1.739501953125
284,00:00:11.803,1.2653446903935184,1.1363661024305556,1.3265787760416667,1.3330891927083333
285,00:00:11.845,1.8231698495370372,1.6585828993055556,1.9310709635416667,1.8798556857638888
286,00:00:11.887,1.4214952256944444,1.1769748263888888,1.5116373697916667,1.5758734809027777
287,00:00:11.929,2.0248933015046298,1.6877712673611112,2.2003309461805554,2.1865776909722223
288,00:00:11.970,1.3646827980324074,1.1673990885416667,1.4330783420138888,1.4935709635416667
289,00:00:12.012,2.078956886574074,2.2174479166666665,1.9389377170138888,2.0804850260416665
290,00:00:12.054,1.2283799913194444,1.0065104166666667,1.3493381076388888,1.3292914496527777
291,00:00:12.095,1.9036277488425926,1.8878309461805556,1.8108995225694444,2.0121527777777777
292,00:00:12.137,1.5342158564814816,1.6649034288194444,1.3704698350694444,1.5672743055555556
293,00:00:12.179,1.7777868200231481,1.8450792100694444,1.7421332465277777,1.7461480034722223
294,00:00:12.221,1.1110658998842593,1.1548665364583333,1.0836317274305556,1.0946994357638888
295,00:00:12.262,1.9214952256944446,2.420627170138889,1.5695529513888888,1.7743055555555556
296,00:00:12.304,1.411431206597222,1.4559190538194444,1.4080403645833333,1.3703342013888888
297,00:00:12.346,2.8310637297453702,3.138916015625,2.7312554253472223,2.623019748263889
298,00:00:12.387,2.2681025752314814,2.378173828125,2.2124565972222223,2.2136773003472223
299,00:00:12.429,3.290310329861111,3.2816026475694446,3.250217013888889,3.339111328125
300,00:00:12.471,2.5461516203703707,2.7115071614583335,2.3902452256944446,2.5367024739583335
301,00:00:12.512,3.149685329861111,3.1412489149305554,3.2615559895833335,3.0462510850694446
302,00:00:12.554,2.736454716435185,2.7338324652777777,2.7301161024305554,2.7454155815972223
303,00:00:12.596,3.674370659722222,3.5570746527777777,3.8758680555555554,3.5901692708333335
304,00:00:12.638,2.690239800347222,2.5948621961805554,2.8065321180555554,2.6693250868055554
305,00:00:12.679,3.7293384693287037,3.8440483940972223,3.7657606336805554,3.5782063802083335
306,00:00:12.721,2.683250144675926,2.7518988715277777,2.7456868489583335,2.5521647135416665
307,00:00:12.763,3.7488606770833335,3.835476345486111,3.8594292534722223,3.5516764322916665
308,00:00:12.804,2.904875578703704,3.0396321614583335,2.9217122395833335,2.7532823350694446
309,00:00:12.846,3.5465585214120368,3.6595865885416665,3.6678331163194446,3.312255859375
310,00:00:12.888,2.6631673177083335,2.852756076388889,2.5225965711805554,2.6141493055555554
311,00:00:12.930,2.9838505497685186,3.0670301649305554,2.8963487413194446,2.9881727430555554
312,00:00:12.971,2.096164279513889,2.0846354166666665,2.058078342013889,2.145779079861111
313,00:00:13.013,2.890995732060185,2.8754069010416665,2.7398274739583335,3.0577528211805554
314,00:00:13.055,1.765064380787037,1.7041558159722223,1.7818739149305556,1.8091634114583333
315,00:00:13.096,2.9052553530092595,3.023410373263889,2.7066243489583335,2.9857313368055554
316,00:00:13.138,2.0636031539351856,2.0384657118055554,1.9510904947916667,2.2012532552083335
317,00:00:13.180,2.571650752314815,2.9402669270833335,2.340060763888889,2.4346245659722223
